idx,mol_id,smiles,scaffold,split
272,TOX29083,CCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,c1c[nH+]c[nH]1,train
273,TOX29080,Brc1c2ccccc2cc2ccccc12,c1ccc2cc3ccccc3cc2c1,train
274,TOX29081,CCO/C=C1\N=C(c2ccccc2)OC1=O,C=C1N=C(c2ccccc2)OC1=O,train
276,TOX22613,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,O=C(NCC1CCCN1)c1ccccc1,train
277,TOX22614,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,O=C1CCN2CCc3ccccc3C2C1,train
278,TOX22618,Cc1cc(C)cc(C(=O)OC2C[C@@H]3CC[C@H](C2)N3C)c1,O=C(OC1CC2CCC(C1)N2)c1ccccc1,train
279,TOX29331,CC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,C1CC[NH2+]C1,train
280,TOX14818,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,O=c1[nH]c2ncccc2o1,train
281,TOX14816,CNC(=O)/C=C(\C)OP(=O)(OC)OC,CNC(=O)C=C(C)OP(=O)(OC)OC,train
282,TOX27673,Cc1occc1SSc1ccoc1C,c1cc(SSc2ccoc2)co1,train
283,TOX27672,Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1cccc(I)c1C(=O)NC(C)(C)CS(C)(=O)=O,O=C(Nc1ccccc1)c1ccccc1,train
284,TOX27670,CC=CC(=O)CC,CC=CC(=O)CC,train
287,TOX27674,CC1=C(O)C(=O)OC1C,O=C1C=CCO1,train
288,TOX27679,CCCCCc1ccco1,c1ccoc1,train
289,TOX27678,c1cnc2c(n1)CCCC2,c1cnc2c(n1)CCCC2,train
290,TOX21703,CCCCc1ccc2cccc(S(=O)(=O)[O-])c2c1,c1ccc2ccccc2c1,train
291,TOX21709,Cc1cc(S(=O)(=O)[O-])ccc1/N=N/c1c(O)ccc2ccccc12,c1ccc(N=Nc2cccc3ccccc23)cc1,train
293,TOX117,Nc1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,O=c1nccnn1C1CCCO1,train
294,TOX7608,CCNc1nc(Cl)nc(NC(C)(C)C)n1,c1ncncn1,train
295,TOX2800,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,O=S1(=O)NC=Nc2ccccc21,train
296,TOX2801,Oc1c(Cl)cc(Cl)c2cccnc12,c1ccc2ncccc2c1,train
297,TOX2803,NC(=O)OCC(O)COc1ccc(Cl)cc1,c1ccccc1,train
298,TOX2808,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,c1ccc2c(c1)Nc1ccccc1S2,train
299,TOX29085,CCCCCCCCCCCCCCn1cc[n+](C)c1,c1c[nH+]c[nH]1,train
300,TOX5948,O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-],O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-],train
301,TOX9710,O=P(Cl)(Cl)Cl,O=P(Cl)(Cl)Cl,train
302,TOX671,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)[O-])c3)C=C2)c2ccccc2)cc1,C1=CC(=C(c2ccccc2)c2ccc(NCc3ccccc3)cc2)C=CC1=[NH+]Cc1ccccc1,train
303,TOX6074,CC(C)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,c1ccccc1,train
304,TOX6076,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,O=C(OCC1OC(OC(=O)c2cccc(OC(=O)c3ccccc3)c2)C(OC(=O)c2cccc(OC(=O)c3ccccc3)c2)C(OC(=O)c2cccc(OC(=O)c3ccccc3)c2)C1OC(=O)c1cccc(OC(=O)c2ccccc2)c1)c1cccc(OC(=O)c2ccccc2)c1,train
305,TOX537,CN(C)CCOC(c1ccccc1)c1ccccc1,c1ccc(Cc2ccccc2)cc1,train
306,TOX5668,COC(=O)c1ccc(C)cc1,c1ccccc1,train
307,TOX2941,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,c1ccc2c(c1)Cc1ccccc1N2,train
308,TOX2940,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,O=C1CC(c2ccccc2)Sc2ccccc2N1,train
309,TOX5662,CC(=O)C=Cc1ccccc1,c1ccccc1,train
310,TOX5665,Cc1c[nH]c(=S)[nH]c1=O,O=c1cc[nH]c(=S)[nH]1,train
311,TOX2944,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,c1cc2cc(c1)Oc1ccc3c(c1)C(Cc1ccc(cc1)Oc1cccc4c1C(C2)[NH2+]CC4)[NH2+]CC3,train
312,TOX2947,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,O=C1CCCC1,train
313,TOX2946,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O,C1CCCC1,train
314,TOX616,CC12CCC(CC1)C(C)(C)O2,C1CC2CCC1CO2,train
315,TOX9575,C=COCC1CCC(CO)CC1,C1CCCCC1,train
316,TOX1769,CC(=O)/C=C/C1=C(C)CCCC1(C)C,C1=CCCCC1,train
317,TOX25888,CC(=O)NC1CCSC1=O,O=C1CCCS1,train
318,TOX25889,CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,c1ccc(Cc2ccccc2)cc1,train
319,TOX9572,CC1COc2ccccc2N1C(=O)C(Cl)Cl,c1ccc2c(c1)NCCO2,train
320,TOX1761,CC(N)CN,CC(N)CN,train
321,TOX1762,CCC(C)O,CCC(C)O,train
322,TOX25881,CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC,CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC,train
324,TOX25887,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c([O-])nn3C)CS[C@H]12)c1csc(N)n1,N=C(C(=O)NC1C(=O)N2C=C(CSc3nc(=O)cn[nH]3)CSC12)c1cscn1,train
325,TOX25885,O=c1oc2cc(O)ccc2s1,O=c1oc2ccccc2s1,train
326,TOX617,C=CCc1ccc(O)c(OC)c1,c1ccccc1,train
330,TOX28901,C[C@H](N[C@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,O=C(CNCCCc1ccccc1)N1CCCC1,train
331,TOX28903,CCC(C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@H](NC(C)=O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,O=C1OC2CC(CC=CC(OC3CCC(OC4CCCCO4)CO3)CC=CC=C3COC4CC=CC1C34)OC1(C=CCCO1)C2,train
332,TOX24939,COc1c(Br)cc(Br)c(C)c1Br,c1ccccc1,train
333,TOX28905,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1.c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,train
335,TOX24288,O=C1/C(=C2\Nc3ccc(S(=O)(=O)O)cc3C2=O)Nc2ccc(S(=O)(=O)O)cc21,O=C1C(=C2Nc3ccccc3C2=O)Nc2ccccc21,train
336,TOX24935,CC(=O)O[Cr](O)OC(C)=O.CC(=O)O[Cr](O)OC(C)=O.CC(=O)O[Cr](OC(C)=O)OC(C)=O,CC(=O)O[Cr](O)OC(C)=O.CC(=O)O[Cr](O)OC(C)=O.CC(=O)O[Cr](OC(C)=O)OC(C)=O,train
338,TOX24936,C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,O=c1[nH]c(=O)[nH]c(=O)[nH]1,train
339,TOX24931,C=C(C)C(=O)OCCNC(C)(C)C,C=C(C)C(=O)OCCNC(C)(C)C,train
340,TOX24930,NS(=O)(=O)c1ccccc1OC(F)(F)F,c1ccccc1,train
341,TOX24933,O=C=NCC1CCCC(CN=C=O)C1,C1CCCCC1,train
342,TOX25082,C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccccc12,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,train
344,TOX25081,O=C(O)c1ccccc1O.Oc1cccc2cccnc12,c1ccc2ncccc2c1.c1ccccc1,train
345,TOX25086,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,c1ccc2c(c1)CCC1C2CCC2CCCC21,train
347,TOX25085,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,train
348,TOX25088,Cc1ncc(CO)c(CN)c1O,c1ccncc1,train
349,TOX25089,NS(=O)(=O)c1ccc(C(=O)O)cc1,c1ccccc1,train
352,TOX3546,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1S2,train
354,TOX3542,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,c1ccc(CNc2ccccn2)cc1,train
355,TOX3540,CN(C)C(=O)Oc1ccc[n+](C)c1,c1cc[nH+]cc1,train
356,TOX10780,Cc1ncc(CO)c(CO)c1O,c1ccncc1,train
358,TOX3549,C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,train
359,TOX29277,Brc1cc2ccccc2c2ccccc12,c1ccc2c(c1)ccc1ccccc12,train
360,TOX7032,CC(C)(N)CO,CC(C)(N)CO,train
361,TOX7036,CC(C)(CO)CO,CC(C)(CO)CO,train
362,TOX7037,O=S1(=O)CCCC1,O=S1(=O)CCCC1,train
365,TOX3722,O=[N+]([O-])OCCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-],O=[N+]([O-])OCCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-],train
366,TOX3723,NC(CO)(CO)CO,NC(CO)(CO)CO,train
367,TOX24429,O=C(Cl)c1cc(C(=O)Cl)cc(C(=O)Cl)c1,c1ccccc1,train
369,TOX3727,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C,c1cc2cc(c1)Oc1ccc3c(c1)C(Cc1ccc(cc1)Oc1cccc4c1C(C2)[NH2+]CC4)NCC3,train
371,TOX3725,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC,O=C(NC1CCCNC1)c1ccccc1,train
372,TOX24423,C[N+](C)=CCl,C[N+](C)=CCl,train
373,TOX24421,CC(=O)c1cccnc1,c1ccncc1,train
374,TOX24420,O=S1(=O)OC(c2ccc([O-])cc2)(c2ccc(O)cc2)c2ccccc21,O=S1(=O)OC(c2ccccc2)(c2ccccc2)c2ccccc21,train
375,TOX24427,O=CN1CCOCC1,C1COCCN1,train
376,TOX24425,COC(=O)CCC(=O)O,COC(=O)CCC(=O)O,train
377,TOX24424,NCc1cccnc1,c1ccncc1,train
378,TOX12315,CCCCCCCCn1sc(Cl)c(Cl)c1=O,O=c1ccs[nH]1,train
379,TOX12316,Cc1cc(O)cc(C)c1Cl,c1ccccc1,train
381,TOX3656,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,c1ccc2c(c1)Sc1ccccc1N2CCC1CCCCN1,train
382,TOX29367,c1ccc2cnncc2c1,c1ccc2cnncc2c1,train
383,TOX29366,COC(=O)c1ccc(CBr)cc1,c1ccccc1,train
385,TOX13402,O=P(O)(OCc1ccccc1)OCc1ccccc1,O=[PH](OCc1ccccc1)OCc1ccccc1,train
386,TOX155,S=C=NCc1ccccc1,c1ccccc1,train
387,TOX154,Oc1ccc(Cl)cc1Cc1ccccc1,c1ccc(Cc2ccccc2)cc1,train
388,TOX153,ClCc1ccccc1,c1ccccc1,train
389,TOX152,OCc1ccccc1,c1ccccc1,train
390,TOX151,CC(=O)OCc1ccccc1,c1ccccc1,train
391,TOX17248,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1,c1ccccc1.c1ccccc1,train
394,TOX5866,C[NH+](C)CCC(c1ccccc1)c1cccc[nH+]1,c1ccc(Cc2cccc[nH+]2)cc1,train
395,TOX5864,CCOc1ccc(N)cc1,c1ccccc1,train
396,TOX21550,CC(C)=CCC[C@H](C)CCO,CC(C)=CCCC(C)CCO,train
397,TOX5862,CCOc1cccc(N)c1,c1ccccc1,train
398,TOX5861,Nc1ccccc1C(=O)OCCc1ccccc1,O=C(OCCc1ccccc1)c1ccccc1,train
399,TOX6802,CC(C)CC(O)CC(C)C,CC(C)CC(O)CC(C)C,train
400,TOX24916,C=C(C)C(=O)OCCOP(=O)(O)OCCOC(=O)C(=C)C,C=C(C)C(=O)OCCOP(=O)(O)OCCOC(=O)C(=C)C,train
403,TOX26268,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,O=C(NCC1CCCN1)c1ccccc1,train
405,TOX26263,Cc1cc(O)cc2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,c1ccc2c(c1)CCCO2,train
406,TOX26262,Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,c1ncc(C[n+]2ccsc2)cn1,train
407,TOX26261,NC(=O)[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,C1CCOCC1,train
408,TOX26260,O=C1CC[C@@H](C(=O)O)N1,O=C1CCCN1,train
411,TOX26265,CCC(Cc1c(I)cc(I)c(O)c1I)C(=O)O,c1ccccc1,train
412,TOX26264,CCOc1cc(NC(C)=O)ccc1C(=O)OC,c1ccccc1,train
413,TOX24910,CC(O)C#CC(C)O,CC(O)C#CC(C)O,train
414,TOX27242,COc1ccc(N)cc1N,c1ccccc1,train
415,TOX27243,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,O=C1C=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CCCCO4)CCC3C12,train
416,TOX27241,O=C1NC(=O)C(=O)C(=O)N1,O=C1NC(=O)C(=O)C(=O)N1,train
417,TOX27246,CC(C)(C)c1cc(/C=C2\SC(=N)NC2=O)cc(C(C)(C)C)c1O,N=C1NC(=O)C(=Cc2ccccc2)S1,train
418,TOX27244,OCCCC1CCCCC1,C1CCCCC1,train
419,TOX27248,Cc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1ccncc1)C(=O)N3CC2,O=C(NC1N=C(c2ccccc2)c2cccc3c2N(CC3)C1=O)c1ccncc1,train
420,TOX27249,CCc1cc(C2=C(C(=O)[O-])N(c3ccccc3C(F)(F)F)S(=O)(=O)c3ccccc32)cc2c1OCO2,O=S1(=O)c2ccccc2C(c2ccc3c(c2)OCO3)=CN1c1ccccc1,train
421,TOX1232,O=S(=O)([O-])c1ccc2c(/N=N\c3ccc(S(=O)(=O)[O-])c4ccccc34)c(O)c(S(=O)(=O)[O-])cc2c1,c1ccc2c(N=Nc3cccc4ccccc34)cccc2c1,train
422,TOX20732,O=C=Nc1ccc(Cl)cc1,c1ccccc1,train
423,TOX20731,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,c1ccccc1,train
424,TOX20736,CO[C@H]1[C@H]([C@@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)CO2,C1CCC2(CO2)C(C2CO2)C1,train
425,TOX20735,C1CCC2(CCCCO2)OC1,C1CCC2(CCCCO2)OC1,train
426,TOX20734,CCCCC(CC)COC(=O)c1ccccc1O,c1ccccc1,train
427,TOX20739,C[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]2O)[C@@H](N)C[C@@H]1NC(=N)C(=O)O,C1CCC(OC2CCCCO2)CC1,train
428,TOX20738,CN(C)CCCN1c2ccccc2CCc2ccccc21,c1ccc2c(c1)CCc1ccccc1N2,train
429,TOX4097,CCCCOCCO,CCCCOCCO,train
430,TOX22390,[O-][n+]1ccccc1[S-],c1cc[nH+]cc1,train
431,TOX4091,CCCN(CCC)C(=O)SCC,CCCN(CCC)C(=O)SCC,train
432,TOX22394,O=S(=O)([O-])c1cccc2ccccc12,c1ccc2ccccc2c1,train
433,TOX22399,CC(C)C1=CC2=CC[C@H]3[C@](C)(C(=O)[O-])CCC[C@]3(C)[C@H]2CC1,C1=CC2=CCC3CCCCC3C2CC1,train
434,TOX894,CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,O=C(c1ccccc1)c1ccccc1,train
435,TOX6059,N#CCCC#N,N#CCCC#N,train
436,TOX892,Cc1ncc([N+](=O)[O-])n1CCO,c1c[nH]cn1,train
437,TOX28584,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccccc1,O=C(c1ccccc1)c1ccccc1,train
438,TOX25103,C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,O=C(Cc1ccccc1)OC1CC2CCC(C1)[NH2+]2,train
440,TOX6053,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,C1CCC(OC2OCCC2OC2CCCCO2)CC1.C1CCC(OC2OCCC2OC2CCCCO2)CC1,train
441,TOX1577,O=C(CCl)CCl,O=C(CCl)CCl,train
443,TOX2536,CC(C)(c1ccccc1)c1ccc(O)cc1,c1ccc(Cc2ccccc2)cc1,train
444,TOX28597,Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,c1ccc2cc3ccccc3cc2c1,train
445,TOX28596,CCC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,c1ccc(-c2conc2-c2ccccc2)cc1,train
447,TOX24635,C=Cc1ccc(S(=O)(=O)[O-])cc1,c1ccccc1,train
448,TOX28593,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,c1ccc2c(c1)CCC1C2CCC2CCCC21,train
449,TOX24633,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,O=C(NN1CCc2ccccc21)c1ccccc1,train
450,TOX28591,CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.O=S(=O)([O-])c1cccc2c(S(=O)(=O)[O-])cccc12,c1ccc2ccccc2c1,train
452,TOX24638,CCO[Si](C)(CCCOCC1CO1)OCC,C1CO1,train
453,TOX24639,O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Cl,c1ccccc1,train
454,TOX1520,CCCCOCCOCCOCCO,CCCCOCCOCCOCCO,train
456,TOX31681,Nc1cc(C(F)(F)F)ccc1S,c1ccccc1,train
457,TOX28587,Cc1cccc(Cc2c[nH]cn2)c1C,c1ccc(Cc2c[nH]cn2)cc1,train
459,TOX28739,COc1ccc(CNCC(O)COc2ccc3[nH]c(=O)ccc3c2)cc1OC,O=c1ccc2cc(OCCCNCc3ccccc3)ccc2[nH]1,train
460,TOX28738,COC(=O)C1=C(C)NC(COC(N)=O)=C(C(=O)OC(C)C)C1c1cccc(Cl)c1Cl,C1=CC(c2ccccc2)C=CN1,train
461,TOX28732,CCNC(=O)NCCCOc1cccc(CN2CCCCC2)c1,c1ccc(CN2CCCCC2)cc1,train
462,TOX28731,CC(=O)SCC(CC(=O)c1ccc(C)cc1)C(=O)O,c1ccccc1,train
465,TOX28736,CC(C)(C)NC[C@H](O)c1ccc(O)cc1Cl,c1ccccc1,train
466,TOX28735,CCCCC/C=C\C/C=C\CCCCCCCC(=O)NC(C)c1ccccc1,c1ccccc1,train
467,TOX28734,CC(NN)c1ccccc1,c1ccccc1,train
468,TOX1860,O=Cc1ccc(Cl)cc1,c1ccccc1,train
469,TOX27818,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,c1ccccc1,train
470,TOX27817,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,O=C(Nc1ccccc1)Nc1ccc(Oc2ccncc2)cc1,train
471,TOX27816,CCN(CC)C(C)C(=O)c1ccccc1,c1ccccc1,train
473,TOX5640,Cc1cccc(C(=O)O)c1[N+](=O)[O-],c1ccccc1,train
474,TOX27811,CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1.CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1.O=S(=O)(O)CCS(=O)(=O)O,c1ccc(C2CCCC2)cc1.c1ccc(C2CCCC2)cc1,train
475,TOX4810,Clc1ccccn1,c1ccncc1,train
476,TOX6240,CCC(=O)/C=C/C1C(C)=CCCC1(C)C,C1=CCCCC1,train
477,TOX6241,CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1,O=C(OC1CCCCC1)c1ccccc1,train
480,TOX5058,CCN(CC)c1ccc(N)cc1,c1ccccc1,train
481,TOX2004,ClCCCCl,ClCCCCl,train
482,TOX2006,CCCCCCOC(C)=O,CCCCCCOC(C)=O,train
483,TOX5055,CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,train
485,TOX5050,NCCNCCN,NCCNCCN,train
486,TOX5051,CCOP(=O)(CC)OCC,CCOP(=O)(CC)OCC,train
490,TOX38,C=CCOc1ccc(CC(=O)O)cc1Cl,c1ccccc1,train
491,TOX703,NN,NN,train
492,TOX700,N[C@@H](Cc1cnc[nH]1)C(=O)O,c1c[nH]cn1,train
493,TOX707,NNc1nc(-c2ccccc2)cs1,c1ccc(-c2cscn2)cc1,train
494,TOX704,NNc1nc(-c2ccc(N)cc2)cs1,c1ccc(-c2cscn2)cc1,train
495,TOX14456,Cc1ccccc1CO[C@H]1C[C@]2(C(C)C)CC[C@@]1(C)O2,c1ccc(COC2CC3CCC2O3)cc1,train
496,TOX708,NNc1ccc(C(=O)O)cc1,c1ccccc1,train
497,TOX18924,CCCCCCOc1ccccc1C(=O)O,c1ccccc1,train
498,TOX18926,O=C(OCc1ccccc1)C(=O)OCc1ccccc1,O=C(OCc1ccccc1)C(=O)OCc1ccccc1,train
499,TOX2563,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,c1ccc2[nH]cnc2c1,train
500,TOX12431,CCc1cccc(C)c1N(C(=O)CCl)[C@@H](C)COC,c1ccccc1,train
501,TOX12437,O=C(O)c1ccccc1C(=O)Nc1cccc2ccccc12,O=C(Nc1cccc2ccccc12)c1ccccc1,train
502,TOX28847,CCC(=O)OC1(c2ccccc2)CCN(C)CC1,c1ccc(C2CCNCC2)cc1,train
504,TOX6655,CCOc1ccc([N+](=O)[O-])cc1,c1ccccc1,train
505,TOX25300,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,c1ccccc1,train
506,TOX25271,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,c1ccc2ncccc2c1,train
507,TOX12129,CC(C)(c1cc(Br)c(OCC(Br)CBr)c(Br)c1)c1cc(Br)c(OCC(Br)CBr)c(Br)c1,c1ccc(Cc2ccccc2)cc1,train
508,TOX6652,CC(C)c1ccc(C(C)C)cc1,c1ccccc1,train
509,TOX830,COc1c2occc2cc2ccc(=O)oc12,O=c1ccc2cc3ccoc3cc2o1,train
511,TOX834,COC(N)=O,COC(N)=O,train
513,TOX838,Cc1cccc(/N=N/c2ccc(N(C)C)cc2)c1,c1ccc(N=Nc2ccccc2)cc1,train
515,TOX26073,O=C(O)CNC(=O)c1ccccc1,c1ccccc1,train
516,TOX26071,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,O=C(Nc1ccccc1)C1CCCCN1,train
517,TOX29098,CC(C)(C)OC(=O)N1C[C@@H](F)C[C@H]1C(=O)O,C1CCNC1,train
518,TOX26078,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,c1ccccc1,train
520,TOX4873,Oc1nc(O)nc(O)n1,c1ncncn1,train
521,TOX4878,N#CC1(O)CCCCC1,C1CCCCC1,train
522,TOX3064,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,O=C1NCc2cncn2-c2ccccc21,train
523,TOX3067,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,c1ccc(COc2ccccc2)cc1,train
524,TOX3061,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,train
525,TOX8956,CCCCCCCCCCCCCCCCCCOCC(O)CO,CCCCCCCCCCCCCCCCCCOCC(O)CO,train
526,TOX3068,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,train
527,TOX7528,CSCCC=O,CSCCC=O,train
528,TOX7529,CC(C)(C)C(=O)Cl,CC(C)(C)C(=O)Cl,train
529,TOX7832,CCCCC(CC)COC(=O)Cl,CCCCC(CC)COC(=O)Cl,train
530,TOX7525,CCCCC(CC)C(=O)[O-],CCCCC(CC)C(=O)[O-],train
531,TOX7527,BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br,C1CCCCCCCCCCC1,train
532,TOX7520,COCN(COC)c1nc(N(COC)COC)nc(N(COC)COC)n1,c1ncncn1,train
533,TOX7521,O=Cc1cccc(Br)c1,c1ccccc1,train
